 3.65118173E+03  2.45949100E+06  3.55428709E-02  3.59998955E+02  2.84001993E+02  3.57554737E+01  1.23666162E+04  1.56925737E+02  1.69118210E+01  3.77183797E+05  1.89658564E+02 -4.15475693E+00
 3.72000000E+03  2.45949100E+06  8.33333335E-02  6.49970936E+00  4.16978517E+01  3.10889176E+01  2.32543231E+04  1.52826193E+02  1.76541950E+01  3.77132416E+05  1.89654284E+02 -4.15491567E+00
 3.84000000E+03  2.45949100E+06  1.66666667E-01  1.78366249E+01  6.64844504E+01  4.21100254E+00  4.63465839E+04  1.49629086E+02  1.55631921E+01  3.84005831E+05  1.89719179E+02 -4.19060443E+00
 3.96000000E+03  2.45949100E+06  2.50000000E-01  2.91760377E+01  7.44979486E+01 -6.01504931E+00  6.46351262E+04  1.48220335E+02  1.33235612E+01  3.90868334E+05  1.89787398E+02 -4.22671305E+00
 4.08000000E+03  2.45949100E+06  3.33333333E-01  4.05170609E+01  7.92946706E+01 -1.19559114E+01  7.96580942E+04  1.47606590E+02  1.12608692E+01  3.97042137E+05  1.89857395E+02 -4.26258249E+00
 4.20000000E+03  2.45949100E+06  4.16666667E-01  5.18597729E+01  8.27814034E+01 -1.60765172E+01  9.23275556E+04  1.47452209E+02  9.38171868E+00  4.02536411E+05  1.89928568E+02 -4.29816057E+00
 4.32000000E+03  2.45949100E+06  5.00000000E-01  6.32041004E+01  8.55752848E+01 -1.92227112E+01  1.03157083E+05  1.47602055E+02  7.66456550E+00  4.07410652E+05  1.90000614E+02 -4.33345686E+00
 4.44000000E+03  2.45949100E+06  5.83333333E-01  7.45499121E+01  8.79506039E+01 -2.17746961E+01  1.12465846E+05  1.47971646E+02  6.08772020E+00  4.11721198E+05  1.90073352E+02 -4.36848875E+00
 4.56000000E+03  2.45949100E+06  6.66666667E-01  8.58970529E+01  9.00530732E+01 -2.39330942E+01  1.20467080E+05  1.48510291E+02  4.63312045E+00  4.15515388E+05  1.90146672E+02 -4.40327308E+00
 4.68000000E+03  2.45949100E+06  7.50000000E-01  9.72453560E+01  9.19698825E+01 -2.58157914E+01  1.27310523E+05  1.49185577E+02  3.28635496E+00  4.18832463E+05  1.90220492E+02 -4.43782273E+00
 4.80000000E+03  2.45949100E+06  8.33333333E-01  1.08594649E+02  9.37580690E+01 -2.74976953E+01  1.33104912E+05  1.49975939E+02  2.03605651E+00  4.21705079E+05  1.90294756E+02 -4.47214758E+00
 4.92000000E+03  2.45949100E+06  9.16666667E-01  1.19944759E+02  9.54577954E+01 -2.90293754E+01  1.37930860E+05  1.50866718E+02  8.73307948E-01  4.24160610E+05  1.90369423E+02 -4.50625584E+00
 5.04000000E+03  2.45949200E+06  0.00000000E+00  1.31295509E+02  9.70992765E+01 -3.04467029E+01  1.41848671E+05  1.51847826E+02 -2.08795077E-01  4.26222295E+05  1.90444461E+02 -4.54015250E+00
 5.16000000E+03  2.45949200E+06  8.33333335E-02  1.42646724E+02  9.87067346E+01 -3.17762315E+01  1.44903282E+05  1.52912405E+02 -1.21549887E+00  4.27909958E+05  1.90519846E+02 -4.57384054E+00
 5.28000000E+03  2.45949200E+06  1.66666667E-01  1.53998228E+02  1.00300861E+02 -3.30383920E+01  1.47127475E+05  1.54055990E+02 -2.15065043E+00  4.29240515E+05  1.90595560E+02 -4.60732206E+00
 5.40000000E+03  2.45949200E+06  2.50000000E-01  1.65349846E+02  1.01900497E+02 -3.42494944E+01  1.48543975E+05  1.55275892E+02 -3.01684065E+00  4.30228481E+05  1.90671588E+02 -4.64059648E+00
 5.52000000E+03  2.45949200E+06  3.33333333E-01  1.76701404E+02  1.03523926E+02 -3.54230438E+01  1.49166788E+05  1.56570868E+02 -3.81552203E+00  4.30886178E+05  1.90747921E+02 -4.67366150E+00
 5.64000000E+03  2.45949200E+06  4.16666667E-01  1.88052726E+02  1.05189996E+02 -3.65706482E+01  1.49001975E+05  1.57940904E+02 -4.54707297E+00  4.31223844E+05  1.90824552E+02 -4.70651400E+00
 5.76000000E+03  2.45949200E+06  5.00000000E-01  1.99403640E+02  1.06919270E+02 -3.77026764E+01  1.48047982E+05  1.59387022E+02 -5.21077159E+00  4.31249764E+05  1.90901477E+02 -4.73914801E+00
 5.88000000E+03  2.45949200E+06  5.83333333E-01  2.10753976E+02  1.08735349E+02 -3.88287613E+01  1.46295554E+05  1.60911225E+02 -5.80475590E+00  4.30970138E+05  1.90978694E+02 -4.77155538E+00
 6.00000000E+03  2.45949200E+06  6.66666667E-01  2.22103566E+02  1.10666583E+02 -3.99582047E+01  1.43727234E+05  1.62516509E+02 -6.32592423E+00  4.30388793E+05  1.91056206E+02 -4.80372642E+00
 6.12000000E+03  2.45949200E+06  7.50000000E-01  2.33452244E+02  1.12748461E+02 -4.11003169E+01  1.40316366E+05  1.64206849E+02 -6.76971782E+00  4.29506813E+05  1.91134017E+02 -4.83564744E+00
 6.24000000E+03  2.45949200E+06  8.33333333E-01  2.44799853E+02  1.15027178E+02 -4.22646927E+01  1.36025483E+05  1.65987324E+02 -7.12983774E+00  4.28321722E+05  1.91212133E+02 -4.86730089E+00
 6.36000000E+03  2.45949200E+06  9.16666667E-01  2.56146239E+02  1.17565220E+02 -4.34613884E+01  1.30803800E+05  1.67864329E+02 -7.39780563E+00  4.26826160E+05  1.91290567E+02 -4.89866516E+00
 6.48000000E+03  2.45949300E+06  0.00000000E+00  2.67491258E+02  1.20450601E+02 -4.47008552E+01  1.24583384E+05  1.69845809E+02 -7.56223521E+00  4.25005814E+05  1.91369333E+02 -4.92971096E+00
 6.60000000E+03  2.45949300E+06  8.33333335E-02  2.78834779E+02  1.23812975E+02 -4.59932293E+01  1.17273215E+05  1.71941736E+02 -7.60773122E+00  4.22835696E+05  1.91448452E+02 -4.96039941E+00
 6.72000000E+03  2.45949300E+06  1.66666667E-01  2.90176689E+02  1.27853562E+02 -4.73458095E+01  1.08749632E+05  1.74164858E+02 -7.51304685E+00  4.20273518E+05  1.91527953E+02 -4.99067853E+00
 6.84000000E+03  2.45949300E+06  2.50000000E-01  3.01516899E+02  1.32905045E+02 -4.87551360E+01  9.88402660E+04  1.76531770E+02 -7.24776124E+00  4.17247058E+05  1.91607873E+02 -5.02047328E+00
 6.96000000E+03  2.45949300E+06  3.33333333E-01  3.12855352E+02  1.39562798E+02 -5.01813509E+01  8.72951355E+04  1.79064796E+02 -6.76592425E+00  4.13627524E+05  1.91688262E+02 -5.04967133E+00
 7.08000000E+03  2.45949300E+06  4.16666667E-01  3.24192039E+02  1.49005960E+02 -5.14551295E+01  7.37300042E+04  1.81794930E+02 -5.99219481E+00  4.09166043E+05  1.91769193E+02 -5.07809156E+00
 7.20000000E+03  2.45949300E+06  5.00000000E-01  3.35527020E+02  1.63887661E+02 -5.18620533E+01  5.75029549E+04  1.84764947E+02 -4.78577634E+00  4.03309700E+05  1.91850755E+02 -5.10540019E+00
 7.32000000E+03  2.45949300E+06  5.83333333E-01  3.46860592E+02  1.91055260E+02 -4.74637764E+01  3.74329425E+04  1.88011809E+02 -2.81611298E+00  3.94457025E+05  1.91932990E+02 -5.13084264E+00
 7.44000000E+03  2.45949300E+06  6.66666667E-01  3.58198702E+02  2.55766079E+02  7.76667873E+00  1.37465276E+04  1.90796286E+02  1.02328002E+00  3.74075942E+05  1.92013830E+02 -5.15223543E+00
 7.45910130E+03  2.45949300E+06  6.79931461E-01  3.59998730E+02  2.83934275E+02  3.57429931E+01  1.24081274E+04  1.91442692E+02  1.39093912E+00  3.67743427E+05  1.92083681E+02 -5.18011636E+00
 7.56000000E+03  2.45949300E+06  7.50000000E-01  9.52734575E+00  5.29031150E+01  2.01660735E+01  2.99429473E+04  1.86798783E+02  1.93536014E+00  3.48338546E+05  1.92078067E+02 -5.18190710E+00
 7.68000000E+03  2.45949300E+06  8.33333333E-01  2.08625742E+01  6.89916660E+01  7.95327627E-01  5.16069512E+04  1.83709195E+02 -2.04215408E-01  3.43314451E+05  1.92144530E+02 -5.21776972E+00
 7.80000000E+03  2.45949300E+06  9.16666667E-01  3.22000675E+01  7.57993255E+01 -7.83532238E+00  6.88920222E+04  1.81828419E+02 -2.45731975E+00  3.43137112E+05  1.92213660E+02 -5.25365094E+00
 7.92000000E+03  2.45949400E+06  0.00000000E+00  4.35403250E+01  8.01632365E+01 -1.31617296E+01  8.32168041E+04  1.80658469E+02 -4.59862272E+00  3.44826171E+05  1.92284331E+02 -5.28924461E+00
 8.04000000E+03  2.45949400E+06  8.33333335E-02  5.48835369E+01  8.34370139E+01 -1.69712715E+01  9.53537878E+04  1.79973285E+02 -6.59571849E+00  3.47409884E+05  1.92356065E+02 -5.32453464E+00
 8.16000000E+03  2.45949400E+06  1.66666667E-01  6.62296250E+01  8.61085262E+01 -1.99344496E+01  1.05750703E+05  1.79648404E+02 -8.44967341E+00  3.50446238E+05  1.92428607E+02 -5.35953906E+00
 8.28000000E+03  2.45949400E+06  2.50000000E-01  7.75783854E+01  8.84071496E+01 -2.23681765E+01  1.14692069E+05  1.79606909E+02 -1.01692374E+01  3.53698817E+05  1.92501805E+02 -5.39427711E+00
 8.40000000E+03  2.45949400E+06  3.33333333E-01  8.89295529E+01  9.04591867E+01 -2.44452190E+01  1.22370912E+05  1.79797782E+02 -1.17643858E+01  3.57028842E+05  1.92575556E+02 -5.42876510E+00
 8.52000000E+03  2.45949400E+06  4.16666667E-01  1.00282832E+02  9.23421982E+01 -2.62694717E+01  1.28924201E+05  1.80185606E+02 -1.32444011E+01  3.60350033E+05  1.92649791E+02 -5.46301680E+00
 8.64000000E+03  2.45949400E+06  5.00000000E-01  1.11637912E+02  9.41079843E+01 -2.79081212E+01  1.34452075E+05  1.80744971E+02 -1.46172594E+01  3.63606948E+05  1.92724458E+02 -5.49704190E+00
 8.76000000E+03  2.45949400E+06  5.83333333E-01  1.22994479E+02  9.57936858E+01 -2.94071682E+01  1.39029032E+05  1.81457291E+02 -1.58895265E+01  3.66763307E+05  1.92799519E+02 -5.53084744E+00
 8.88000000E+03  2.45949400E+06  6.66666667E-01  1.34352221E+02  9.74277237E+01 -3.07996350E+01  1.42710818E+05  1.82308848E+02 -1.70664124E+01  3.69795253E+05  1.92874945E+02 -5.56443910E+00
 9.00000000E+03  2.45949400E+06  7.50000000E-01  1.45710825E+02  9.90332684E+01 -3.21102277E+01  1.45538820E+05  1.83289437E+02 -1.81518136E+01  3.72687403E+05  1.92950714E+02 -5.59781961E+00
 9.12000000E+03  2.45949400E+06  8.33333333E-01  1.57069987E+02  1.00630451E+02 -3.33581472E+01  1.47542922E+05  1.84391525E+02 -1.91484116E+01  3.75430204E+05  1.93026809E+02 -5.63098983E+00
 9.24000000E+03  2.45949400E+06  9.16666667E-01  1.68429408E+02  1.02237920E+02 -3.45588726E+01  1.48743380E+05  1.85609682E+02 -2.00577553E+01  3.78018175E+05  1.93103219E+02 -5.66394984E+00
 9.36000000E+03  2.45949500E+06  0.00000000E+00  1.79788797E+02  1.03874067E+02 -3.57253503E+01  1.49151985E+05  1.86940100E+02 -2.08802623E+01  3.80448839E+05  1.93179934E+02 -5.69669701E+00
 9.48000000E+03  2.45949500E+06  8.33333335E-02  1.91147870E+02  1.05558156E+02 -3.68688238E+01  1.48772711E+05  1.88380316E+02 -2.16152467E+01  3.82721827E+05  1.93256947E+02 -5.72922691E+00
 9.60000000E+03  2.45949500E+06  1.66666667E-01  2.02506352E+02  1.07311500E+02 -3.79994441E+01  1.47601932E+05  1.89929044E+02 -2.22609131E+01  3.84838190E+05  1.93334259E+02 -5.76153407E+00
 9.72000000E+03  2.45949500E+06  2.50000000E-01  2.13863977E+02  1.09158879E+02 -3.91267435E+01  1.45628221E+05  1.91585981E+02 -2.28142548E+01  3.86799960E+05  1.93411866E+02 -5.79360984E+00
 9.84000000E+03  2.45949500E+06  3.33333333E-01  2.25220489E+02  1.11130404E+02 -4.02600217E+01  1.42831723E+05  1.93351770E+02 -2.32709576E+01  3.88609575E+05  1.93489772E+02 -5.82544291E+00
 9.96000000E+03  2.45949500E+06  4.16666667E-01  2.36575640E+02  1.13264180E+02 -4.14086698E+01  1.39183010E+05  1.95228043E+02 -2.36252331E+01  3.90269257E+05  1.93567983E+02 -5.85701972E+00
 1.00800000E+04  2.45949500E+06  5.00000000E-01  2.47929196E+02  1.15610335E+02 -4.25824267E+01  1.34641250E+05  1.97217455E+02 -2.38695031E+01  3.91780308E+05  1.93646508E+02 -5.88832163E+00
 1.02000000E+04  2.45949500E+06  5.83333333E-01  2.59280938E+02  1.18237420E+02 -4.37915091E+01  1.29151387E+05  1.99323932E+02 -2.39939890E+01  3.93141870E+05  1.93725359E+02 -5.91932463E+00
 1.03200000E+04  2.45949500E+06  6.66666667E-01  2.70630661E+02  1.21243152E+02 -4.50464254E+01  1.22639835E+05  2.01553106E+02 -2.39860645E+01  3.94348935E+05  1.93804554E+02 -5.94999832E+00
 1.04400000E+04  2.45949500E+06  7.50000000E-01  2.81978185E+02  1.24773457E+02 -4.63569298E+01  1.15007718E+05  2.03912958E+02 -2.38291571E+01  3.95388906E+05  1.93884117E+02 -5.98030084E+00
 1.05600000E+04  2.45949500E+06  8.33333333E-01  2.93323352E+02  1.29058552E+02 -4.77285323E+01  1.06119913E+05  2.06415097E+02 -2.35009752E+01  3.96234908E+05  1.93964080E+02 -6.01017464E+00
 1.06800000E+04  2.45949500E+06  9.16666667E-01  3.04666037E+02  1.34486840E+02 -4.91515528E+01  9.57862769E+04  2.09077068E+02 -2.29703113E+01  3.96832022E+05  1.94044486E+02 -6.03953805E+00
 1.08000000E+04  2.45949600E+06  0.00000000E+00  3.16006161E+02  1.41771526E+02 -5.05648368E+01  8.37271751E+04  2.11926737E+02 -2.21907210E+01  3.97065898E+05  1.94125396E+02 -6.06826516E+00
 1.09200000E+04  2.45949600E+06  8.33333335E-02  3.27343705E+02  1.52372217E+02 -5.17177279E+01  6.95040340E+04  2.15011906E+02 -2.10866217E+01  3.96679239E+05  1.94206892E+02 -6.09614621E+00
 1.10400000E+04  2.45949600E+06  1.66666667E-01  3.38678742E+02  1.69702164E+02 -5.15021051E+01  5.23637229E+04  2.18424162E+02 -1.95164736E+01  3.94991953E+05  1.94289084E+02 -6.12278023E+00
 1.11600000E+04  2.45949600E+06  2.50000000E-01  3.50011948E+02  2.02862162E+02 -4.29156244E+01  3.09207558E+04  2.22365844E+02 -1.71452785E+01  3.89456082E+05  1.94371963E+02 -6.14718340E+00
 1.12657413E+04  2.45949600E+06  3.23431468E-01  3.59998637E+02  2.83831965E+02  3.57125522E+01  1.24331546E+04  2.26171459E+02 -1.40898739E+01  3.66447106E+05  1.94450184E+02 -6.16868992E+00
 1.12800000E+04  2.45949600E+06  3.33333333E-01  1.34805510E+00  3.19019727E+02  5.00947471E+01  1.31969617E+04  2.26171206E+02 -1.38774327E+01  3.60106259E+05  1.94449736E+02 -6.16811371E+00
 1.14000000E+04  2.45949600E+06  4.16666667E-01  1.26763668E+01  5.94658252E+01  1.26128943E+01  3.65019409E+04  2.24467211E+02 -1.61589012E+01  3.27769559E+05  1.94513729E+02 -6.20146824E+00
 1.15200000E+04  2.45949600E+06  5.00000000E-01  2.40079411E+01  7.11712300E+01 -2.06170475E+00  5.67585533E+04  2.22731954E+02 -1.92394783E+01  3.15263764E+05  1.94581573E+02 -6.23721976E+00
 1.16400000E+04  2.45949600E+06  5.83333333E-01  3.53401483E+01  7.70531449E+01 -9.46123633E+00  7.31115905E+04  2.21444773E+02 -2.21135264E+01  3.09396474E+05  1.94651594E+02 -6.27278898E+00
 1.17600000E+04  2.45949600E+06  6.66666667E-01  4.66743876E+01  8.10398288E+01 -1.42672628E+01  8.67694692E+04  2.20530219E+02 -2.47292640E+01  3.06933581E+05  1.94722964E+02 -6.30804083E+00
 1.18800000E+04  2.45949600E+06  7.50000000E-01  5.80114357E+01  8.41148530E+01 -1.78004006E+01  9.83882289E+04  2.19931003E+02 -2.70936884E+01  3.06536200E+05  1.94795298E+02 -6.34298160E+00
 1.20000000E+04  2.45949600E+06  8.33333333E-01  6.93516529E+01  8.66664762E+01 -2.05961317E+01  1.08359090E+05  2.19606811E+02 -2.92232924E+01  3.07491871E+05  1.94868383E+02 -6.37763307E+00
 1.21200000E+04  2.45949600E+06  9.16666667E-01  8.06951295E+01  8.88867618E+01 -2.29194634E+01  1.16935861E+05  2.19527819E+02 -3.11358243E+01  3.09367894E+05  1.94942086E+02 -6.41201650E+00
 1.22400000E+04  2.45949700E+06  0.00000000E+00  9.20417757E+01  9.08850861E+01 -2.49193749E+01  1.24293199E+05  2.19670809E+02 -3.28479939E+01  3.11880079E+05  1.95016319E+02 -6.44614829E+00
 1.23600000E+04  2.45949700E+06  8.33333335E-02  1.03391382E+02  9.27303153E+01 -2.66874755E+01  1.30556230E+05  2.20017044E+02 -3.43747166E+01  3.14832230E+05  1.95091016E+02 -6.48004109E+00
 1.24800000E+04  2.45949700E+06  1.66666667E-01  1.14743661E+02  9.44693911E+01 -2.82840350E+01  1.35816974E+05  2.20550975E+02 -3.57288807E+01  3.18084369E+05  1.95166134E+02 -6.51370530E+00
 1.26000000E+04  2.45949700E+06  2.50000000E-01  1.26098278E+02  9.61365871E+01 -2.97509012E+01  1.40144081E+05  2.21259284E+02 -3.69212812E+01  3.21534500E+05  1.95241637E+02 -6.54714770E+00
 1.27200000E+04  2.45949700E+06  3.33333333E-01  1.37454868E+02  9.77585858E+01 -3.11184795E+01  1.43588875E+05  2.22130317E+02 -3.79607148E+01  3.25107308E+05  1.95317498E+02 -6.58037275E+00
 1.28400000E+04  2.45949700E+06  4.16666667E-01  1.48813056E+02  9.93575149E+01 -3.24097671E+01  1.46189255E+05  2.23153689E+02 -3.88541181E+01  3.28746829E+05  1.95393698E+02 -6.61338385E+00
 1.29600000E+04  2.45949700E+06  5.00000000E-01  1.60172461E+02  1.00952932E+02 -3.36428230E+01  1.47972230E+05  2.24319865E+02 -3.96066622E+01  3.32411603E+05  1.95470222E+02 -6.64618160E+00
 1.30800000E+04  2.45949700E+06  5.83333333E-01  1.71532705E+02  1.02563263E+02 -3.48323562E+01  1.48955572E+05  2.25619954E+02 -4.02218957E+01  3.36071249E+05  1.95547058E+02 -6.67876484E+00
 1.32000000E+04  2.45949700E+06  6.66666667E-01  1.82893417E+02  1.04206981E+02 -3.59907993E+01  1.49148822E+05  2.27045581E+02 -4.07018668E+01  3.39704057E+05  1.95624201E+02 -6.71113156E+00
 1.33200000E+04  2.45949700E+06  7.50000000E-01  1.94254237E+02  1.05903727E+02 -3.71290683E+01  1.48553813E+05  2.28588679E+02 -4.10471641E+01  3.43295342E+05  1.95701643E+02 -6.74327696E+00
 1.34400000E+04  2.45949700E+06  8.33333333E-01  2.05614815E+02  1.07675533E+02 -3.82571314E+01  1.47164761E+05  2.30241481E+02 -4.12569748E+01  3.46836208E+05  1.95779384E+02 -6.77519418E+00
 1.35600000E+04  2.45949700E+06  9.16666667E-01  2.16974817E+02  1.09548330E+02 -3.93844567E+01  1.44967962E+05  2.31996576E+02 -4.13290931E+01  3.50322657E+05  1.95857425E+02 -6.80687498E+00
 1.36800000E+04  2.45949800E+06  0.00000000E+00  2.28333920E+02  1.11553983E+02 -4.05203844E+01  1.41941022E+05  2.33846904E+02 -4.12598191E+01  3.53755026E+05  1.95935770E+02 -6.83830740E+00
 1.38000000E+04  2.45949800E+06  8.33333335E-02  2.39691821E+02  1.13733246E+02 -4.16744404E+01  1.38051544E+05  2.35785977E+02 -4.10438242E+01  3.57137530E+05  1.96014425E+02 -6.86947606E+00
 1.39200000E+04  2.45949800E+06  1.66666667E-01  2.51048233E+02  1.16140296E+02 -4.28565777E+01  1.33255056E+05  2.37808214E+02 -4.06738905E+01  3.60477881E+05  1.96093402E+02 -6.90036215E+00
 1.40400000E+04  2.45949800E+06  2.50000000E-01  2.62402889E+02  1.18850047E+02 -4.40772653E+01  1.27491845E+05  2.39909304E+02 -4.01404284E+01  3.63786991E+05  1.96172714E+02 -6.93094011E+00
 1.41600000E+04  2.45949800E+06  3.33333333E-01  2.73755542E+02  1.21970606E+02 -4.53471781E+01  1.20682076E+05  2.42086955E+02 -3.94307447E+01  3.67078366E+05  1.96252382E+02 -6.96117640E+00
 1.42800000E+04  2.45949800E+06  4.16666667E-01  2.85105972E+02  1.25665753E+02 -4.66757787E+01  1.12718100E+05  2.44342059E+02 -3.85278134E+01  3.70366884E+05  1.96332434E+02 -6.99102685E+00
 1.44000000E+04  2.45949800E+06  5.00000000E-01  2.96453985E+02  1.30198419E+02 -4.80666764E+01  1.03451777E+05  2.46680526E+02 -3.74081123E+01  3.73665971E+05  1.96412906E+02 -7.02042881E+00
 1.45200000E+04  2.45949800E+06  5.83333333E-01  3.07799422E+02  1.36022074E+02 -4.95028574E+01  9.26724021E+04  2.49116881E+02 -3.60377201E+01  3.76980288E+05  1.96493847E+02 -7.04929113E+00
 1.46400000E+04  2.45949800E+06  6.66666667E-01  3.19142166E+02  1.43993425E+02 -5.08959768E+01  8.00651550E+04  2.51681762E+02 -3.43644985E+01  3.80285474E+05  1.96575330E+02 -7.07747293E+00
 1.47600000E+04  2.45949800E+06  7.50000000E-01  3.30482152E+02  1.55931410E+02 -5.18817982E+01  6.51248268E+04  2.54440197E+02 -3.23003448E+01  3.83463175E+05  1.96657455E+02 -7.10473068E+00
 1.48800000E+04  2.45949800E+06  8.33333333E-01  3.41819394E+02  1.76275190E+02 -5.07272819E+01  4.69573482E+04  2.57549824E+02 -2.96729910E+01  3.86029596E+05  1.96740351E+02 -7.13057301E+00
 1.50000000E+04  2.45949800E+06  9.16666667E-01  3.53155583E+02  2.17449353E+02 -3.41526994E+01  2.40286218E+04  2.61551779E+02 -2.60694929E+01  3.85149928E+05  1.96823867E+02 -7.15368598E+00
